"Dist Code","Year","State Code","State Name","Dist Name","JANUARY POTENTIAL (Millimeters)","FEBRUARY POTENTIAL (Millimeters)","MARCH POTENTIAL (Millimeters)","APRIL POTENTIAL (Millimeters)","MAY POTENTIAL (Millimeters)","JUNE POTENTIAL (Millimeters)","JULY POTENTIAL (Millimeters)","AUGUST POTENTIAL (Millimeters)","SEPTEMBER POTENTIAL (Millimeters)","OCTOBER POTENTIAL (Millimeters)","NOVEMBER POTENTIAL (Millimeters)","DECEMBER POTENTIAL (Millimeters)"
"136","1962","3","Gujarat","Sabarkantha","85.85","106.98","149.6","191.56","232.91","204.61","131.93","118.0","128.75","123.08","88.89","77.09"
"136","1963","3","Gujarat","Sabarkantha","108.52","125.19","180.23","205.48","258.23","212.63","136.58","119.96","132.92","133.86","97.88","102.51"
"136","1964","3","Gujarat","Sabarkantha","108.63","129.27","183.13","227.54","265.92","205.76","135.68","121.28","132.32","133.06","113.22","99.88"
"136","1965","3","Gujarat","Sabarkantha","106.57","128.24","182.42","205.78","256.9","224.75","138.42","122.71","135.33","147.8","118.12","113.0"
"136","1966","3","Gujarat","Sabarkantha","116.85","126.65","189.18","221.25","283.53","215.17","139.93","129.06","136.8","141.38","120.39","108.21"
"136","1967","3","Gujarat","Sabarkantha","94.44","103.93","141.1","176.17","225.81","183.21","131.1","118.92","129.99","121.41","80.98","81.89"
"136","1968","3","Gujarat","Sabarkantha","83.85","100.13","159.86","187.52","218.36","214.63","135.2","120.03","134.69","123.47","84.95","75.13"
"136","1969","3","Gujarat","Sabarkantha","92.07","100.11","155.83","201.26","231.21","198.93","136.13","116.97","130.83","123.86","90.12","71.08"
"136","1970","3","Gujarat","Sabarkantha","86.02","106.12","149.69","186.97","236.98","175.95","131.93","114.02","126.42","117.84","77.44","64.66"
"136","1971","3","Gujarat","Sabarkantha","79.8","102.53","145.5","191.88","228.73","190.03","128.38","118.28","127.5","123.12","76.96","93.91"
"136","1972","3","Gujarat","Sabarkantha","84.77","101.19","148.75","186.71","230.6","194.88","136.3","122.04","134.1","126.11","89.93","92.52"
"136","1973","3","Gujarat","Sabarkantha","89.8","114.28","155.48","197.49","250.42","200.05","127.6","120.25","125.15","117.46","80.41","90.7"
"136","1974","3","Gujarat","Sabarkantha","84.11","106.83","152.6","198.49","226.1","210.0","135.06","124.15","134.37","126.69","86.79","86.53"
"136","1975","3","Gujarat","Sabarkantha","91.48","106.84","161.04","199.65","259.56","191.55","131.67","119.17","132.75","140.42","92.91","78.81"
"136","1976","3","Gujarat","Sabarkantha","90.04","111.62","169.71","209.32","267.89","202.37","137.64","122.54","131.25","132.92","102.27","85.18"
"136","1977","3","Gujarat","Sabarkantha","98.88","113.44","164.01","221.56","242.51","181.6","133.29","121.52","134.6","125.44","95.86","72.48"
"136","1978","3","Gujarat","Sabarkantha","88.3","104.39","160.41","194.89","249.13","193.14","129.5","119.33","132.46","132.17","110.8","90.54"
"136","1979","3","Gujarat","Sabarkantha","106.88","120.76","183.0","208.82","214.46","192.21","133.46","117.51","140.88","142.12","107.69","86.88"
"136","1980","3","Gujarat","Sabarkantha","104.92","117.4","180.32","209.8","265.84","190.32","135.55","119.93","137.57","139.57","102.08","82.87"
"136","1981","3","Gujarat","Sabarkantha","90.09","110.52","168.75","194.56","252.32","215.09","140.1","119.08","127.94","124.47","95.11","89.86"
"136","1982","3","Gujarat","Sabarkantha","97.69","110.18","165.36","209.28","217.42","212.04","137.58","119.78","135.35","134.3","107.61","90.25"
"136","1983","3","Gujarat","Sabarkantha","99.2","115.32","174.88","214.33","254.46","204.77","135.39","121.47","128.34","124.4","88.35","84.97"
"136","1984","3","Gujarat","Sabarkantha","99.0","118.75","167.33","206.78","246.03","207.47","135.84","118.87","131.63","126.52","94.49","89.17"
"136","1985","3","Gujarat","Sabarkantha","102.74","110.11","166.89","210.12","252.41","224.67","142.9","120.62","140.76","131.13","87.01","87.8"
"136","1986","3","Gujarat","Sabarkantha","102.64","119.21","177.23","221.93","266.68","205.88","142.51","121.86","137.88","141.78","106.99","100.13"
"136","1987","3","Gujarat","Sabarkantha","105.28","116.88","172.64","226.37","249.04","208.25","147.66","129.33","145.17","139.24","110.04","92.23"
"136","1988","3","Gujarat","Sabarkantha","98.62","120.72","176.83","210.05","271.3","208.56","136.3","125.39","135.07","138.53","95.21","89.69"
"136","1989","3","Gujarat","Sabarkantha","95.01","115.42","163.1","207.44","244.83","192.68","138.89","120.39","133.43","131.95","103.86","89.21"
"136","1990","3","Gujarat","Sabarkantha","98.42","113.81","171.43","215.15","247.05","200.01","138.46","119.18","132.04","124.46","102.55","83.56"
"136","1991","3","Gujarat","Sabarkantha","92.0","111.17","159.47","196.64","242.05","202.36","132.65","121.07","133.96","127.23","106.68","86.78"
"136","1992","3","Gujarat","Sabarkantha","94.58","108.9","164.23","201.48","244.59","209.52","140.27","119.03","132.31","134.78","102.92","85.95"
"136","1993","3","Gujarat","Sabarkantha","96.74","116.65","171.91","213.66","259.73","205.52","138.76","126.62","137.23","131.16","105.62","94.28"
"136","1994","3","Gujarat","Sabarkantha","100.55","117.68","172.26","209.93","254.99","192.28","132.91","119.27","131.92","135.11","109.75","86.45"
"136","1995","3","Gujarat","Sabarkantha","103.49","119.79","178.61","206.07","248.12","211.68","138.02","126.35","136.71","149.03","113.14","106.42"
"136","1996","3","Gujarat","Sabarkantha","115.37","131.12","189.45","218.04","258.76","210.27","139.07","121.99","133.17","132.33","93.87","86.41"
"136","1997","3","Gujarat","Sabarkantha","98.11","112.72","170.22","192.25","239.23","186.8","133.92","124.67","130.39","125.06","100.9","96.82"
"136","1998","3","Gujarat","Sabarkantha","100.46","115.65","167.6","203.97","241.37","198.04","133.02","124.6","134.96","129.23","94.61","85.26"
"136","1999","3","Gujarat","Sabarkantha","96.74","120.7","168.75","200.6","242.59","197.75","138.91","121.13","135.52","125.78","93.07","83.31"
"136","2000","3","Gujarat","Sabarkantha","97.11","113.39","176.97","223.62","242.2","202.27","131.53","122.32","135.29","138.66","107.13","86.4"
"136","2001","3","Gujarat","Sabarkantha","98.37","111.9","168.08","189.43","253.28","184.68","129.17","119.02","130.46","130.34","96.66","82.51"
"136","2002","3","Gujarat","Sabarkantha","95.46","119.63","164.9","200.94","268.95","191.84","143.08","117.68","134.89","134.83","95.05","79.97"
"136","2003","3","Gujarat","Sabarkantha","101.03","120.2","164.53","211.96","253.07","201.62","131.7","121.67","132.52","128.11","95.96","86.14"
"136","2004","3","Gujarat","Sabarkantha","93.01","108.93","160.31","216.39","241.63","191.74","130.35","121.64","130.37","120.24","91.02","78.02"
"136","2005","3","Gujarat","Sabarkantha","89.61","112.15","167.04","189.47","217.22","190.07","137.05","120.61","131.57","125.72","83.44","76.62"
"136","2006","3","Gujarat","Sabarkantha","85.49","105.5","158.79","192.15","248.97","182.08","134.88","119.74","129.98","126.01","86.75","82.88"
"136","2007","3","Gujarat","Sabarkantha","90.18","108.21","154.36","193.5","234.5","189.21","134.2","119.33","130.74","120.82","89.32","79.93"
"136","2008","3","Gujarat","Sabarkantha","91.17","100.93","157.13","192.44","261.16","195.37","132.09","117.5","128.27","121.55","97.69","83.97"
"136","2009","3","Gujarat","Sabarkantha","91.38","106.41","156.31","188.32","242.17","205.08","130.91","121.59","136.07","131.55","91.35","74.68"
"136","2010","3","Gujarat","Sabarkantha","90.84","108.78","160.13","201.95","251.41","195.74","131.13","115.62","129.82","129.51","92.4","74.93"
"136","2011","3","Gujarat","Sabarkantha","85.53","105.45","158.27","186.59","234.92","200.34","126.6","118.12","131.18","126.7","91.98","79.6"
"136","2012","3","Gujarat","Sabarkantha","85.73","105.84","152.95","182.97","211.97","188.65","131.94","118.04","127.36","120.76","82.5","79.51"
"136","2013","3","Gujarat","Sabarkantha","86.61","109.89","148.93","171.58","223.77","171.05","126.23","118.04","133.23","120.83","90.35","72.38"
"136","2014","3","Gujarat","Sabarkantha","106.12","99.4","148.56","172.71","208.85","212.16","133.91","117.37","126.19","122.46","84.63","76.04"
"136","2015","3","Gujarat","Sabarkantha","85.22","103.2","150.91","183.99","216.7","174.3","136.47","118.98","128.91","129.13","92.64","69.68"
"137","1958","3","Gujarat","Surat","109.46","125.66","181.94","199.76","213.56","171.6","127.4","118.02","127.12","142.88","119.55","96.38"
"137","1959","3","Gujarat","Surat","108.95","124.06","172.04","201.48","224.45","172.12","128.89","122.11","125.24","143.67","117.23","111.3"
"137","1960","3","Gujarat","Surat","118.2","137.95","178.59","194.11","218.32","164.64","129.01","121.61","125.19","145.98","124.02","102.6"
"137","1961","3","Gujarat","Surat","126.62","126.83","184.31","189.27","205.8","171.75","124.79","122.25","126.48","143.45","115.43","112.35"
"137","1962","3","Gujarat","Surat","110.85","130.22","167.19","193.53","214.42","177.21","126.07","121.59","124.83","150.57","115.17","97.11"
"137","1963","3","Gujarat","Surat","119.93","129.66","187.25","194.68","216.07","174.44","129.55","120.38","128.4","142.7","113.68","109.59"
"137","1964","3","Gujarat","Surat","123.67","131.15","182.16","210.23","223.34","166.76","126.73","121.34","121.71","135.91","124.92","113.93"
"137","1965","3","Gujarat","Surat","109.33","134.04","187.1","195.47","215.51","171.78","126.48","118.88","124.8","147.11","129.71","121.29"
"137","1966","3","Gujarat","Surat","120.1","131.35","185.22","197.51","224.34","176.88","126.85","121.81","126.89","144.69","128.27","113.46"
"137","1967","3","Gujarat","Surat","117.23","119.81","166.02","185.2","207.29","162.1","127.36","121.86","123.99","136.69","105.44","97.72"
"137","1968","3","Gujarat","Surat","101.12","117.57","174.94","178.51","198.45","172.4","127.0","124.37","125.92","132.5","108.27","96.9"
"137","1969","3","Gujarat","Surat","103.63","113.31","167.54","193.32","209.31","166.31","126.12","118.86","123.01","133.09","108.91","97.33"
"137","1970","3","Gujarat","Surat","100.72","124.97","168.1","185.78","211.16","156.48","126.56","118.41","123.47","131.15","105.47","96.19"
"137","1971","3","Gujarat","Surat","102.51","120.99","161.31","192.74","204.88","160.43","128.17","119.77","122.97","137.35","101.7","108.3"
"137","1972","3","Gujarat","Surat","100.55","118.91","161.44","183.01","211.15","170.99","130.34","125.05","127.57","141.86","111.49","113.63"
"137","1973","3","Gujarat","Surat","107.28","125.31","167.34","193.59","221.18","175.94","127.21","121.26","121.46","138.1","108.65","107.35"
"137","1974","3","Gujarat","Surat","105.79","124.63","171.02","191.22","207.32","173.21","127.61","123.08","127.4","134.98","112.07","101.05"
"137","1975","3","Gujarat","Surat","108.89","125.31","166.86","195.78","218.11","163.18","124.6","118.53","122.3","151.25","116.96","97.76"
"137","1976","3","Gujarat","Surat","106.75","122.34","172.04","193.12","216.42","166.51","127.54","121.52","124.35","139.5","114.77","99.55"
"137","1977","3","Gujarat","Surat","108.24","122.43","174.72","196.48","207.27","156.15","125.41","120.76","125.73","135.96","112.03","92.72"
"137","1978","3","Gujarat","Surat","107.06","120.34","166.11","190.31","214.77","163.07","126.29","122.58","124.64","141.14","126.51","108.59"
"137","1979","3","Gujarat","Surat","117.36","132.08","184.44","201.95","211.29","171.03","128.97","122.61","125.5","136.75","123.47","101.61"
"137","1980","3","Gujarat","Surat","112.49","129.99","181.75","197.34","221.76","158.22","129.2","119.75","128.25","142.33","117.18","100.07"
"137","1981","3","Gujarat","Surat","108.39","122.63","178.48","190.79","214.1","178.28","127.89","121.71","122.92","140.88","120.43","105.68"
"137","1982","3","Gujarat","Surat","110.68","126.56","173.05","199.41","197.01","174.07","129.22","123.8","127.05","138.32","124.83","107.5"
"137","1983","3","Gujarat","Surat","113.59","129.48","178.47","201.78","221.31","174.17","129.42","120.29","122.45","141.19","114.6","106.91"
"137","1984","3","Gujarat","Surat","113.5","137.72","178.25","196.03","210.75","169.12","125.78","124.02","126.29","138.95","113.01","103.93"
"137","1985","3","Gujarat","Surat","116.63","125.03","180.64","200.07","219.58","173.2","129.88","123.5","131.06","138.79","112.25","107.42"
"137","1986","3","Gujarat","Surat","120.83","135.58","188.85","206.8","234.68","171.55","133.05","123.1","131.31","149.14","122.64","117.69"
"137","1987","3","Gujarat","Surat","121.33","130.31","184.46","220.36","211.5","174.67","135.46","126.55","136.33","139.78","123.07","108.99"
"137","1988","3","Gujarat","Surat","115.28","137.76","185.95","201.39","223.75","171.53","128.71","124.75","124.37","141.13","114.15","105.64"
"137","1989","3","Gujarat","Surat","115.25","124.0","167.48","199.14","212.86","166.91","127.93","118.67","124.4","137.06","112.91","104.82"
"137","1990","3","Gujarat","Surat","114.54","130.69","179.28","203.79","216.84","165.13","132.54","118.54","125.55","134.66","120.01","102.28"
"137","1991","3","Gujarat","Surat","114.77","126.04","176.61","196.33","209.35","163.27","120.23","120.26","128.7","138.21","113.85","100.51"
"137","1992","3","Gujarat","Surat","108.28","125.82","175.04","193.81","216.3","174.36","130.97","118.92","127.33","143.11","125.15","98.57"
"137","1993","3","Gujarat","Surat","113.37","135.0","182.27","205.73","223.15","173.88","129.13","126.65","127.72","136.29","126.7","110.51"
"137","1994","3","Gujarat","Surat","115.12","132.35","177.35","200.67","217.98","163.44","127.37","123.32","126.48","146.62","125.01","104.67"
"137","1995","3","Gujarat","Surat","119.39","133.54","181.83","193.78","213.17","177.72","130.08","128.49","126.42","148.16","129.07","115.35"
"137","1996","3","Gujarat","Surat","124.99","147.11","189.44","206.8","218.92","173.14","127.65","122.01","124.61","142.46","113.53","108.23"
"137","1997","3","Gujarat","Surat","112.76","124.07","177.68","186.54","208.25","160.35","129.59","123.43","125.48","140.15","116.92","105.44"
"137","1998","3","Gujarat","Surat","111.23","133.01","179.2","199.93","215.11","167.23","126.98","120.15","123.6","142.49","118.29","107.24"
"137","1999","3","Gujarat","Surat","109.01","126.87","172.61","189.86","215.7","160.73","126.34","121.69","124.16","134.84","113.57","104.26"
"137","2000","3","Gujarat","Surat","111.21","124.0","176.34","200.18","209.65","164.61","123.33","120.34","126.1","140.08","112.32","101.34"
"137","2001","3","Gujarat","Surat","111.1","120.76","179.43","191.5","221.69","168.75","125.52","118.34","125.56","140.78","117.16","104.56"
"137","2002","3","Gujarat","Surat","113.96","133.81","177.35","194.97","224.26","161.33","135.74","119.72","126.93","138.46","111.27","95.9"
"137","2003","3","Gujarat","Surat","112.98","129.65","174.0","194.23","213.42","161.61","125.41","120.3","123.34","136.84","109.46","102.79"
"137","2004","3","Gujarat","Surat","105.96","120.17","167.03","203.24","209.3","162.69","120.57","118.42","122.63","137.02","105.54","98.08"
"137","2005","3","Gujarat","Surat","105.0","122.65","165.41","178.17","192.78","160.13","124.25","113.9","121.66","128.06","102.16","93.71"
"137","2006","3","Gujarat","Surat","101.71","117.0","165.14","184.44","209.6","152.2","123.21","117.28","120.55","130.37","105.99","96.08"
"137","2007","3","Gujarat","Surat","106.19","117.09","159.39","183.87","203.21","157.47","123.02","116.67","121.98","136.47","108.9","104.03"
"137","2008","3","Gujarat","Surat","106.28","118.37","164.42","180.84","207.84","163.87","118.45","116.45","119.91","133.99","115.18","98.5"
"137","2009","3","Gujarat","Surat","108.14","117.02","165.79","186.86","208.66","165.68","122.58","120.36","127.47","133.23","113.06","92.29"
"137","2010","3","Gujarat","Surat","105.33","119.17","168.81","194.77","215.65","156.68","120.46","115.69","125.57","135.19","116.94","93.44"
"137","2011","3","Gujarat","Surat","106.61","116.23","162.97","184.9","204.1","166.54","121.13","117.71","126.0","135.3","117.31","101.65"
"137","2012","3","Gujarat","Surat","103.89","120.41","160.19","182.99","200.85","163.59","128.75","122.13","123.83","134.3","104.93","95.82"
"137","2013","3","Gujarat","Surat","108.66","118.17","163.3","177.5","206.38","153.95","118.61","117.76","124.63","136.46","117.3","98.23"
"137","2014","3","Gujarat","Surat","120.19","113.89","157.97","176.89","196.13","165.87","123.59","118.71","124.11","133.91","107.55","100.09"
"137","2015","3","Gujarat","Surat","103.54","115.44","160.17","183.39","201.16","163.8","136.35","121.38","124.19","136.58","109.01","103.53"
"138","1958","3","Gujarat","Surendranagar","97.92","114.48","174.82","216.26","239.38","202.05","150.42","128.67","144.75","134.29","105.35","83.13"
"138","1959","3","Gujarat","Surendranagar","101.99","115.86","178.19","211.85","265.52","212.65","148.56","133.2","138.14","140.21","97.95","95.23"
"138","1960","3","Gujarat","Surendranagar","105.33","122.63","174.7","207.22","243.43","187.51","153.15","135.36","144.21","152.12","118.85","93.3"
"138","1961","3","Gujarat","Surendranagar","112.59","117.62","182.56","198.56","243.54","209.41","140.53","130.56","135.95","137.11","101.5","98.27"
"138","1962","3","Gujarat","Surendranagar","93.72","113.17","156.96","206.92","237.8","209.72","148.61","132.27","138.93","138.91","100.35","86.43"
"138","1963","3","Gujarat","Surendranagar","115.67","124.36","190.83","217.64","266.25","218.19","151.4","137.42","145.68","150.46","108.04","107.89"
"138","1964","3","Gujarat","Surendranagar","118.12","130.24","185.08","221.65","263.36","201.51","146.63","135.65","134.53","143.11","121.27","107.17"
"138","1965","3","Gujarat","Surendranagar","106.23","129.72","186.41","210.52","248.35","213.03","151.19","131.96","139.4","154.37","121.39","115.02"
"138","1966","3","Gujarat","Surendranagar","119.04","128.21","183.85","216.8","271.73","205.65","147.6","134.82","141.37","146.27","126.97","108.22"
"138","1967","3","Gujarat","Surendranagar","105.68","110.03","159.44","193.84","237.96","182.14","145.74","130.7","138.71","141.15","93.5","88.2"
"138","1968","3","Gujarat","Surendranagar","93.84","107.77","176.14","200.78","232.07","214.38","149.75","139.33","140.65","137.7","99.09","85.61"
"138","1969","3","Gujarat","Surendranagar","98.92","109.54","163.72","205.23","247.07","194.88","148.24","129.54","143.89","137.53","103.11","84.35"
"138","1970","3","Gujarat","Surendranagar","91.73","114.84","163.51","194.54","249.62","189.75","147.22","125.71","134.47","125.27","88.63","76.84"
"138","1971","3","Gujarat","Surendranagar","90.05","109.61","158.85","203.44","241.8","197.25","141.55","129.69","134.08","141.72","87.52","99.99"
"138","1972","3","Gujarat","Surendranagar","91.34","109.73","161.85","200.35","238.63","197.35","154.56","142.48","147.9","141.7","105.27","99.22"
"138","1973","3","Gujarat","Surendranagar","96.92","121.48","164.1","209.13","264.47","214.8","145.13","134.74","136.32","135.72","94.02","102.62"
"138","1974","3","Gujarat","Surendranagar","94.9","115.86","170.34","210.28","238.77","217.04","148.92","141.23","142.03","137.97","94.65","91.77"
"138","1975","3","Gujarat","Surendranagar","99.08","115.29","165.53","208.19","253.21","189.96","142.06","127.56","136.25","149.69","94.09","78.58"
"138","1976","3","Gujarat","Surendranagar","87.35","110.91","172.66","208.26","267.45","199.62","147.52","132.89","131.86","135.64","100.49","86.26"
"138","1977","3","Gujarat","Surendranagar","100.13","114.77","168.53","220.24","257.69","185.75","143.38","133.54","141.49","133.11","102.27","79.68"
"138","1978","3","Gujarat","Surendranagar","93.47","107.85","167.19","201.65","249.89","192.74","145.16","134.7","135.71","138.09","115.9","88.75"
"138","1979","3","Gujarat","Surendranagar","106.07","116.93","184.17","206.96","239.24","199.84","152.62","135.32","140.81","141.5","108.8","85.72"
"138","1980","3","Gujarat","Surendranagar","103.89","117.85","176.18","199.89","258.74","180.29","147.61","130.09","142.13","146.72","107.1","91.47"
"138","1981","3","Gujarat","Surendranagar","101.6","114.6","177.63","203.83","255.8","217.2","155.35","134.51","131.86","137.49","102.68","91.04"
"138","1982","3","Gujarat","Surendranagar","104.39","115.4","167.31","206.32","215.89","206.5","148.69","133.23","140.88","142.1","111.76","95.21"
"138","1983","3","Gujarat","Surendranagar","104.55","118.58","178.19","214.66","260.93","202.45","144.8","132.26","133.73","139.75","98.5","89.93"
"138","1984","3","Gujarat","Surendranagar","104.03","128.27","171.52","211.13","250.91","203.1","146.2","131.61","141.65","136.4","99.39","95.07"
"138","1985","3","Gujarat","Surendranagar","109.22","114.5","175.22","215.15","248.81","219.06","156.0","133.73","146.36","134.06","93.8","98.57"
"138","1986","3","Gujarat","Surendranagar","107.34","118.47","178.86","220.85","256.92","202.66","160.16","135.16","147.62","151.88","114.37","101.67"
"138","1987","3","Gujarat","Surendranagar","108.77","117.53","175.97","227.31","246.92","207.28","167.05","147.97","157.84","149.88","111.39","95.96"
"138","1988","3","Gujarat","Surendranagar","101.78","124.75","179.34","219.24","267.08","207.61","150.23","135.48","137.53","143.09","94.01","90.85"
"138","1989","3","Gujarat","Surendranagar","95.26","111.4","164.72","210.4","239.34","193.76","149.8","130.63","134.8","138.94","105.21","91.02"
"138","1990","3","Gujarat","Surendranagar","100.76","121.63","172.13","213.19","256.28","209.03","160.72","130.96","134.66","127.3","105.12","87.88"
"138","1991","3","Gujarat","Surendranagar","95.68","111.07","158.55","201.16","237.51","207.84","141.01","131.95","142.95","137.91","108.38","84.6"
"138","1992","3","Gujarat","Surendranagar","96.25","117.47","170.93","197.76","246.4","215.92","153.37","128.77","137.85","140.0","107.22","87.02"
"138","1993","3","Gujarat","Surendranagar","103.34","121.28","176.11","222.69","264.34","207.48","155.18","146.18","150.25","140.83","115.0","98.32"
"138","1994","3","Gujarat","Surendranagar","107.1","124.66","181.09","216.72","256.27","191.49","146.78","133.3","139.97","141.54","115.39","90.21"
"138","1995","3","Gujarat","Surendranagar","112.4","126.9","183.77","207.0","243.35","209.2","147.58","139.16","143.88","156.76","120.52","111.04"
"138","1996","3","Gujarat","Surendranagar","119.43","134.32","192.13","215.37","259.48","208.19","150.46","136.04","142.35","141.71","95.84","88.82"
"138","1997","3","Gujarat","Surendranagar","99.97","113.69","170.79","187.43","230.68","183.78","145.47","132.71","133.22","131.35","101.71","97.37"
"138","1998","3","Gujarat","Surendranagar","102.89","117.61","166.45","209.32","239.26","199.1","147.49","133.99","143.79","135.5","97.39","91.4"
"138","1999","3","Gujarat","Surendranagar","97.15","117.11","167.35","192.27","241.68","190.13","147.51","132.1","142.01","126.48","93.16","84.34"
"138","2000","3","Gujarat","Surendranagar","95.91","110.19","169.71","224.34","240.07","210.01","143.79","135.26","138.25","137.07","98.71","81.15"
"138","2001","3","Gujarat","Surendranagar","97.21","111.29","171.65","189.11","256.82","187.96","135.77","124.12","138.71","142.94","104.19","85.92"
"138","2002","3","Gujarat","Surendranagar","102.48","119.68","169.18","208.06","262.32","197.02","155.41","128.65","138.47","138.67","94.77","79.39"
"138","2003","3","Gujarat","Surendranagar","101.48","118.25","164.06","208.42","246.02","193.19","132.56","125.82","132.87","132.45","92.66","83.28"
"138","2004","3","Gujarat","Surendranagar","89.45","107.28","159.03","216.69","233.4","188.45","136.55","127.73","133.39","127.8","91.01","78.39"
"138","2005","3","Gujarat","Surendranagar","91.31","110.77","164.84","187.49","219.56","187.25","146.35","128.26","134.5","125.72","85.38","75.54"
"138","2006","3","Gujarat","Surendranagar","86.71","103.19","153.05","193.87","242.29","180.72","136.83","125.15","125.14","126.44","84.07","81.21"
"138","2007","3","Gujarat","Surendranagar","90.77","105.27","151.55","187.72","226.72","177.16","137.96","121.99","127.74","126.26","88.15","83.2"
"138","2008","3","Gujarat","Surendranagar","91.2","103.83","156.8","188.69","242.96","193.81","143.04","122.5","129.57","128.42","99.48","86.95"
"138","2009","3","Gujarat","Surendranagar","93.05","106.76","158.49","191.4","227.56","188.39","133.38","129.33","139.73","135.76","92.47","71.88"
"138","2010","3","Gujarat","Surendranagar","88.36","105.82","162.86","201.82","241.74","188.8","129.55","115.69","125.27","129.94","90.38","76.0"
"138","2011","3","Gujarat","Surendranagar","89.38","105.03","155.02","187.7","234.52","204.93","133.27","122.92","129.8","128.65","92.33","78.82"
"138","2012","3","Gujarat","Surendranagar","87.43","105.8","150.88","184.15","217.18","186.15","139.97","126.33","126.53","124.87","83.96","79.58"
"138","2013","3","Gujarat","Surendranagar","87.35","100.69","149.69","175.19","218.41","165.4","129.39","121.01","138.14","121.47","89.63","71.59"
"138","2014","3","Gujarat","Surendranagar","100.62","100.59","146.18","166.4","209.1","195.71","140.49","123.92","125.64","126.56","86.09","73.68"
"138","2015","3","Gujarat","Surendranagar","86.89","98.97","145.22","186.14","211.83","165.94","149.17","123.01","132.43","127.87","89.95","78.08"
"518","1958","3","Gujarat","Gandhinagar","92.97","111.4","166.76","211.05","237.56","197.0","133.84","119.59","135.61","125.67","102.63","81.55"
"518","1959","3","Gujarat","Gandhinagar","95.91","110.42","170.11","207.71","263.55","200.75","134.86","121.53","132.9","130.7","99.57","90.5"
"518","1960","3","Gujarat","Gandhinagar","100.47","120.25","168.92","203.89","244.88","187.64","136.45","122.02","137.03","140.69","108.09","90.22"
"518","1961","3","Gujarat","Gandhinagar","106.36","112.11","172.61","190.17","229.21","194.34","129.18","120.94","132.34","128.35","94.33","94.83"
"518","1962","3","Gujarat","Gandhinagar","89.2","108.74","150.86","195.25","237.47","197.96","133.98","120.58","132.19","131.8","92.53","79.97"
"518","1963","3","Gujarat","Gandhinagar","110.22","124.74","180.82","206.09","259.79","206.23","138.49","122.72","137.03","137.63","98.96","103.73"
"518","1964","3","Gujarat","Gandhinagar","109.3","126.38","180.12","224.2","259.69","195.67","135.82","124.38","133.97","134.1","112.05","98.38"
"518","1965","3","Gujarat","Gandhinagar","103.98","126.33","179.98","208.23","252.53","211.61","137.48","123.21","135.97","149.13","116.93","110.54"
"518","1966","3","Gujarat","Gandhinagar","114.69","124.56","184.19","217.18","273.46","205.12","138.29","126.19","137.26","140.97","116.86","105.22"
"518","1967","3","Gujarat","Gandhinagar","95.16","102.42","140.42","178.48","223.72","176.49","132.73","119.76","131.61","124.58","81.36","81.8"
"518","1968","3","Gujarat","Gandhinagar","83.5","100.61","160.37","187.65","217.45","203.12","132.76","123.17","135.91","127.66","88.16","78.14"
"518","1969","3","Gujarat","Gandhinagar","90.51","99.43","154.2","198.26","232.54","186.83","134.85","118.03","132.8","124.79","91.34","74.55"
"518","1970","3","Gujarat","Gandhinagar","85.43","106.34","151.43","185.1","235.27","170.27","131.89","115.49","129.68","120.52","79.16","68.11"
"518","1971","3","Gujarat","Gandhinagar","81.6","101.89","146.82","188.57","225.93","184.3","127.42","118.27","129.81","126.75","78.41","94.98"
"518","1972","3","Gujarat","Gandhinagar","84.64","102.06","147.97","185.6","230.05","190.16","136.79","123.39","135.65","131.38","93.17","95.31"
"518","1973","3","Gujarat","Gandhinagar","90.61","114.1","156.09","197.56","249.25","195.73","129.49","122.1","128.68","123.3","84.17","93.77"
"518","1974","3","Gujarat","Gandhinagar","86.18","107.15","153.18","198.45","225.49","203.49","135.1","127.11","136.33","129.75","89.11","87.65"
"518","1975","3","Gujarat","Gandhinagar","93.44","107.57","158.65","201.52","252.92","183.51","130.75","119.99","133.68","143.96","94.36","79.5"
"518","1976","3","Gujarat","Gandhinagar","88.54","109.76","168.98","205.19","259.97","191.8","136.15","123.36","132.19","133.23","100.12","83.7"
"518","1977","3","Gujarat","Gandhinagar","97.53","111.66","162.26","216.04","239.33","174.48","132.83","122.92","136.44","127.5","96.36","74.05"
"518","1978","3","Gujarat","Gandhinagar","89.96","104.01","158.47","196.08","242.77","188.25","129.46","121.24","133.62","134.52","112.83","91.69"
"518","1979","3","Gujarat","Gandhinagar","106.3","118.7","181.03","206.54","219.63","186.15","134.13","121.01","140.44","139.43","107.39","85.92"
"518","1980","3","Gujarat","Gandhinagar","102.95","116.65","178.19","202.56","259.16","182.18","134.69","121.82","138.48","141.13","102.19","85.28"
"518","1981","3","Gujarat","Gandhinagar","92.42","109.34","168.44","193.87","248.53","207.64","139.62","122.53","129.77","128.46","97.66","88.92"
"518","1982","3","Gujarat","Gandhinagar","98.65","110.46","163.8","204.38","212.14","203.22","139.21","123.26","137.19","135.62","106.31","90.64"
"518","1983","3","Gujarat","Gandhinagar","100.34","115.4","171.41","209.54","254.16","199.9","136.37","123.15","130.94","129.03","91.13","87.1"
"518","1984","3","Gujarat","Gandhinagar","99.3","121.05","167.73","203.08","241.29","201.48","135.48","122.17","134.72","128.98","95.7","89.5"
